Accelerometerx,Accelerometery,Accelerometerz,Gyroscopex,Gyroscopey,Gyroscopez,Orientationa,Orientationb,Orientationc,Orientationd,AccMagnitude,GyroMagnitude,Roll,Pitch,Yaw,Activity,time,hrm
-12.93985748,-1.760988235,1.328822136,-0.312131882,-1.793959618,-0.167251587,-0.562988281,-0.323364258,-0.518310547,0.55657959,13.12656693,1.82857609,2.425633326,1.225758677,-0.611621403,Mers,7/26/2024 8:28,114
-12.05876446,-0.265764236,-0.258581161,-0.599761963,0.533713341,0.414400101,-0.492858887,-0.449523926,-0.573486328,0.475524902,12.06446415,0.903488675,-0.922959689,1.419110747,-0.673855979,Mers,7/26/2024 8:28,108
-11.89954472,-1.200728416,-1.295302391,-0.098007202,1.669320107,1.719388962,-0.539978027,-0.411865234,-0.582092285,0.44720459,12.02990946,2.398443961,-1.773207515,1.30706897,-0.289937974,Mers,7/26/2024 8:28,110
-10.16130161,-1.919011116,2.142875671,0.23436451,-0.242887497,-0.200275421,-0.507446289,-0.455932617,-0.564819336,0.464355469,10.5606141,0.39246822,-0.887773386,1.411105697,-0.433258713,Mers,7/26/2024 8:28,115
-12.57592773,-0.247806549,-0.141262054,-1.108973503,0.395224571,0.35367775,-0.532226563,-0.426879883,-0.609191895,0.404296875,12.57916219,1.229273217,-0.871393703,1.243709697,-0.224145311,Mers,7/26/2024 8:28,117
-8.612205505,-1.565855026,-1.009186745,0.260996819,0.113986015,-0.120378494,-0.577087402,-0.301025391,-0.530090332,0.543457031,8.811381476,0.309197563,2.446809723,1.177363672,-0.492363809,Mers,7/26/2024 8:28,117
-10.5288229,-1.023551941,-0.890669823,0.47299099,1.578769684,1.282616615,-0.538146973,-0.402709961,-0.561340332,0.482849121,10.61588729,2.088382047,2.549555696,1.349071842,-0.421387241,Mers,7/26/2024 8:28,117
-8.122576714,-1.28572464,2.403851509,-0.180034637,0.412269592,-0.093745232,-0.443969727,-0.494445801,-0.57635498,0.475646973,8.567837674,0.45952895,-0.804392105,1.411385246,-1.23025791,Mers,7/26/2024 8:28,116
-8.229122162,-1.522758484,2.2087183,-0.336633682,0.566737175,0.181099892,-0.520202637,-0.434326172,-0.597045898,0.429321289,8.655384537,0.683601077,-0.897460654,1.303635354,-0.317447769,Mers,7/26/2024 8:28,118
-9.783005714,-2.117735863,1.692751884,0.537974358,0.231168747,-0.096941948,-0.56463623,-0.333374023,-0.531738281,0.536010742,10.1517198,0.593509175,2.439230907,1.242226967,-0.522846449,Mers,7/26/2024 8:28,118
-13.03921986,-2.361951828,0.885881424,-0.308935165,-1.162238121,-1.219764709,-0.564208984,-0.244995117,-0.515197754,0.596862793,13.28099608,1.712911069,2.449373195,1.10056088,-0.700019222,Mers,7/26/2024 8:28,118
-9.725543022,-1.911828041,-0.691945076,0.33343792,1.066361427,0.700964928,-0.524658203,-0.414794922,-0.601501465,0.436889648,9.935796975,1.318961474,-1.031100042,1.289984048,-0.373631199,Mers,7/26/2024 8:28,120
-10.26425552,-1.836408615,1.824437141,0.221581459,1.325228691,0.709486961,-0.519470215,-0.427856445,-0.637390137,0.375244141,10.58564636,1.519441073,-0.854368576,1.175470638,-0.269302701,Mers,7/26/2024 8:28,119
-13.49772358,-1.935770988,0.378294945,0.836257935,-0.435706139,0.111855507,-0.561767578,-0.406616211,-0.533508301,0.484191895,13.64107247,0.949567706,2.404092391,1.340016861,-0.183400295,Mers,7/26/2024 8:28,119
-8.078282356,-1.515575409,1.744228363,0.164054871,0.887392044,1.072753906,-0.545654297,-0.454162598,-0.579040527,0.400878906,8.40225846,1.401848631,-0.754102974,1.286580423,0.029926969,Mers,7/26/2024 8:28,119
-8.256655693,-2.136889458,-0.543499947,-0.79151535,-1.071688652,-0.774470329,-0.550842285,-0.25970459,-0.527404785,0.592407227,8.545996254,1.541044258,2.45753534,1.145676579,-0.756945503,Mers,7/26/2024 8:28,120
-11.77863407,-1.539518356,-3.032348633,-0.469795227,-0.738250732,-1.704474449,-0.465087891,-0.331970215,-0.547058105,0.611755371,12.25975022,1.915973603,2.420158263,1.361234307,-1.283095706,Mers,7/26/2024 8:28,120
-6.90987587,-2.624124527,2.24104023,-1.322032928,0.011717796,0.526256561,-0.624938965,-0.299499512,-0.62878418,0.352722168,7.723643919,1.422973766,2.706343021,0.957769106,-0.068745217,Mers,7/26/2024 8:28,119
-7.199584007,-2.031541824,-1.517970085,-0.30254364,-0.624263763,-0.735054016,-0.503051758,-0.247253418,-0.53314209,0.633728027,7.633177925,1.010713761,2.450618193,1.179713141,-1.030394137,Mers,7/26/2024 8:28,118
-12.34368324,-0.37111187,0.876303673,-0.990725517,0.207732201,0.350481987,-0.605285645,-0.280090332,-0.609863281,0.428039551,12.38031292,1.071227026,2.629507429,1.037548277,-0.217758078,Mers,7/26/2024 8:28,118
-8.899518967,-1.071437836,0.593779564,-0.971549988,-1.69701767,-1.936709404,-0.474243164,-0.383361816,-0.638793945,0.469116211,8.983428691,2.752203057,-1.18396938,1.297737973,-0.805398289,Mers,7/26/2024 8:28,118
-14.07474327,-1.980064392,2.182380676,1.236809731,-0.719075203,-0.511342049,-0.447998047,-0.55682373,-0.590270996,0.375183105,14.37991094,1.519288698,-0.778744245,1.228038248,0.192402089,Mers,7/26/2024 8:28,118
-10.08588219,-2.026753426,-0.044293404,0.971549988,1.578769684,1.494610786,-0.527893066,-0.350402832,-0.531555176,0.562194824,10.28759986,2.381235918,2.433304184,1.315646881,-0.867552855,Mers,7/26/2024 8:29,118
-6.970930099,-1.616134644,-0.319635391,-1.170761108,-1.29540062,-1.024815559,-0.801330566,-0.05065918,-0.568664551,0.178833008,7.162955006,2.024596569,2.152648849,0.288569832,0.313188701,Mers,7/26/2024 8:29,118
-6.800936699,-2.306882858,1.047494888,-2.682416916,-0.673267365,0.30254364,-0.690917969,-0.272827148,-0.668151855,0.041931152,7.257526717,2.782118278,-0.135235845,0.447857259,0.114589293,Mers,7/26/2024 8:29,118
-11.26745605,-1.412621498,1.749016762,0.213058472,0.233299255,0.384572029,-0.69732666,-0.225341797,-0.671081543,0.112426758,11.48956592,0.497712869,-0.015506754,0.483825209,0.083419595,Mers,7/26/2024 8:29,118
-9.538789749,-1.770565987,-0.55547142,-0.644504547,0.784057617,1.316706657,-0.696105957,-0.238220215,-0.666870117,0.118225098,9.717610935,1.662482745,-0.019126886,0.51132659,0.094448573,Mers,7/26/2024 8:29,118
-9.857228279,-2.618139267,2.279349327,1.247462273,0.967288971,0.464468956,-0.452880859,-0.575378418,-0.64263916,0.225524902,10.45059979,1.645460874,-0.739347587,0.94589015,0.220524328,Mers,7/26/2024 8:29,118
-9.519636154,-0.028730392,1.28572464,-1.988908768,-0.07563591,0.42185688,-0.749389648,0.099060059,-0.635009766,-0.159301758,9.606111898,2.034561895,0.994763361,-0.358409783,0.15392849,Mers,7/26/2024 8:29,119
-13.70961666,-1.714300156,0.863135338,0.598696709,0.257801056,0.481513977,-0.68347168,-0.201293945,-0.700561523,0.0390625,13.84331668,0.810404124,-0.267288464,0.336185769,0.016322276,Mers,7/26/2024 8:29,118
-11.92588139,-2.455327988,0.319635391,1.388081551,1.417909622,1.117495537,-0.774902344,0.042907715,-0.630187988,-0.022644043,12.18020727,2.277286623,1.66449084,-0.09518224,0.207000473,Mers,7/26/2024 8:29,118
-12.16411209,-1.276147842,0.525543213,0.568867683,-1.673581123,-0.663679123,-0.759765625,-0.15411377,-0.614196777,0.147460938,12.24215553,1.888108629,1.744557409,0.428295379,0.223748018,Mers,7/26/2024 8:29,118
-8.147716522,-2.348782539,1.831619263,-0.352612495,0.611479759,0.762752533,-0.699829102,-0.030944824,-0.704711914,-0.112548828,8.675073087,1.03924708,0.024092829,-0.115573945,-0.018694933,Mers,7/26/2024 8:29,118
-10.38277149,-1.455718994,-2.171607018,-1.550006866,-0.200275421,0.07563591,-0.793212891,0.070068359,-0.604248047,-0.028381348,10.70686409,1.564721164,1.722168503,-0.145974869,0.273848479,Mers,7/26/2024 8:29,118
3.542328835,-12.51008511,-2.096186638,0.667941093,0.19494915,-0.248213768,-0.382263184,0.532531738,-0.501708984,0.564453125,13.16982617,0.738756082,-3.06862526,0.159928736,-0.141857409,Mers,7/26/2024 8:29,120
-6.901495934,-1.359947205,-0.037110329,-1.021618843,-1.472239494,-1.064230919,-0.837036133,0.15234375,-0.524902344,0.024963379,7.034307336,2.08417409,2.035343366,-0.230873336,0.467740125,Mers,7/26/2024 8:29,118
-11.49610996,-0.517163277,0.569836617,-0.43357563,-2.238188744,-1.397668839,-0.823242188,0.120788574,-0.554260254,-0.020385742,11.52183648,2.674126935,1.845200641,-0.223326275,0.400942824,Mers,7/26/2024 8:29,119
-12.81056595,-2.949746132,1.332413673,1.906881332,0.275911331,0.751033783,-0.731506348,-0.013366699,-0.681030273,-0.030883789,13.21313469,2.067939849,0.849172651,-0.022511842,0.070569763,Mers,7/26/2024 8:29,120
-0.138867378,-7.411477089,-1.376707077,2.429942131,-1.777979851,2.499186516,-0.717468262,0.32019043,-0.566650391,0.248291016,7.539535739,3.913024962,2.932272933,-0.179019207,0.236723377,Mers,7/26/2024 8:29,119
-6.90389061,-1.49642086,-0.004788399,-0.422922134,-1.405126572,-0.802167892,-0.790344238,0.055908203,-0.563476563,0.233886719,7.06420582,1.672338824,2.449387121,0.176114916,0.271864438,Mers,7/26/2024 8:29,121
-6.441795349,-3.065868378,2.280546188,2.00382328,0.574194908,0.330241203,-0.689453125,-0.274780273,-0.521972656,0.420410156,7.489804213,2.110466011,2.337383687,0.957545587,0.204973723,Mers,7/26/2024 8:29,119
-11.1357708,-3.181990623,3.344800949,1.138801575,1.144128799,1.191001892,-0.768005371,0.12109375,-0.628845215,0.002197266,12.05479776,2.006087048,2.284455317,-0.184279032,0.213073396,Mers,7/26/2024 8:29,119
-8.184827805,-2.25540638,-0.793701172,-0.761687279,0.639177322,0.344090462,-0.76953125,0.045837402,-0.634216309,0.05859375,8.526911849,1.052194567,2.230219884,0.003775606,0.189918173,Mers,7/26/2024 8:29,120
-9.739909172,-1.989642143,-1.987247467,-0.901240349,-0.112920761,-0.642374039,-0.638183594,-0.284545898,-0.483642578,0.527160645,10.13773441,1.112488054,2.391819413,1.061524419,-0.07429344,Mers,7/26/2024 8:29,121
-11.32731342,-1.965699196,1.018763542,0.955571175,1.318837166,1.357188225,-0.679504395,-0.202331543,-0.539306641,0.454406738,11.54165854,2.120001797,2.441460224,0.871195823,0.009699752,Mers,7/26/2024 8:29,120
-7.723929405,-1.668808937,-0.289707184,-0.491101265,-1.497806549,-1.095125198,-0.611694336,-0.224182129,-0.466125488,0.598571777,7.907460969,1.919349919,2.415174077,0.983209764,-0.464137918,Mers,7/26/2024 8:29,121
-13.08590794,-2.996434212,0.895458221,-0.123574257,-2.157225609,-0.630655289,-0.781738281,-0.019470215,-0.449523926,0.431762695,13.45442121,2.250915151,2.406006101,0.431921433,0.314319077,Mers,7/26/2024 8:29,120
-9.386753082,0.64884758,1.731060028,-1.828048706,0.131031036,-0.02023983,-0.694824219,-0.271972656,-0.553344727,0.370239258,9.567063574,1.832850473,2.298517626,0.907044322,0.197314349,Mers,7/26/2024 8:29,119
-10.09545898,-2.104566574,2.70313549,0.428249359,0.033023834,0.138487816,-0.583862305,-0.238098145,-0.383361816,0.674804688,10.66088336,0.451294762,2.366831271,0.919703179,-1.017796346,Mers,7/26/2024 8:29,121
-13.59349442,-0.179570198,-0.383083344,-0.826669693,0.933199883,-0.067112923,-0.513244629,-0.435974121,-0.485168457,0.557800293,13.6000768,1.248498677,2.357728117,1.420835739,-1.44628448,Mers,7/26/2024 8:29,122
-8.372777939,-0.872713089,3.392686844,-0.909763336,0.44103241,0.301478386,-0.551635742,-0.410949707,-0.51940918,0.506958008,9.076087404,1.055020441,2.394365385,1.37059409,-0.330116218,Mers,7/26/2024 8:29,122
-10.95500374,-0.823630333,0.231046677,-0.140618324,1.64588356,1.802481651,-0.519592285,-0.422790527,-0.410400391,0.618774414,10.98835094,2.444922557,2.340163924,1.244537168,-2.326717345,Mers,7/26/2024 8:29,122
-12.45501614,-2.415822983,1.298893929,0.737185478,-1.606467247,-0.200275421,-0.614074707,-0.191467285,-0.40802002,0.647888184,12.75346044,1.778845044,2.393267538,0.869262444,-0.598342078,Mers,7/26/2024 8:29,121
-8.196799278,-2.361951828,-1.672400475,0.315327644,-0.156598091,-0.851171494,-0.464294434,-0.305969238,-0.376953125,0.740783691,8.692712936,0.921112044,2.283924842,1.002095023,-1.835041212,Mers,7/26/2024 8:29,121
-13.53004551,-1.871125221,0.702718735,0.147010803,-1.869595528,-0.593369484,-0.49206543,-0.353271484,-0.37902832,0.699584961,13.6768803,1.966999481,2.308265291,1.071647659,-1.998326778,Mers,7/26/2024 8:29,120
-6.070683479,-3.531555176,2.012387276,-0.428249359,0.166185379,1.433889389,-0.644592285,-0.365966797,-0.574523926,0.347045898,7.305804707,1.505673893,1.928347653,1.056361786,0.200618483,Mers,7/26/2024 8:29,121
-8.567911148,-2.099778175,-0.360338211,-0.519864082,-1.951623917,-1.250658035,-0.44519043,-0.262573242,-0.353942871,0.77947998,8.828817217,2.375550483,2.264113682,0.90362154,-1.770361596,Mers,7/26/2024 8:29,120
-9.838074684,-3.17001915,2.643279076,1.748151779,0.676463127,0.320653915,-0.563537598,-0.403503418,-0.531066895,0.487487793,10.66881714,1.901698172,2.401822045,1.335975097,-0.189525558,Mers,7/26/2024 8:29,120
-11.86841965,-2.001613617,1.073831558,1.209111214,-1.374232292,-0.722270966,-0.481201172,-0.292480469,-0.480834961,0.672058105,12.08383036,1.967775309,2.354848631,1.188423667,-1.38266363,Mers,7/26/2024 8:29,123
-16.4654274,-1.137280464,2.057878494,-0.583782196,1.75347805,2.06774044,-0.577697754,-0.452514648,-0.548217773,0.401245117,16.63245533,2.773271976,-0.31544426,1.297079328,0.277270822,Mers,7/26/2024 8:29,122
-6.87755394,-1.691555023,-1.395861626,0,-0.408008575,-0.362200737,-0.428222656,-0.156188965,-0.460754395,0.761535645,7.218762794,0.545582598,2.338478136,0.989095047,-1.308808879,Mers,7/26/2024 8:29,124
-8.07588768,-0.919401169,2.407443047,-0.152337074,2.692005157,2.45657444,-0.504638672,-0.463562012,-0.445617676,0.57611084,8.477089262,3.647582258,2.342259346,1.377170352,-2.515947355,Mers,7/26/2024 8:29,123
-8.621782303,-1.517970085,0.521951675,-0.310001373,-1.525505066,-1.599010468,-0.450134277,-0.163574219,-0.475830078,0.737731934,8.769937104,2.231613998,2.370992988,1.014716264,-1.23813751,Mers,7/26/2024 8:29,124
-13.2906189,-0.519556999,1.319245338,-2.79001236,-0.602957726,0.074570656,-0.61895752,-0.183898926,-0.655578613,0.391540527,13.36603526,2.855396255,2.851176941,0.834591744,-0.243975809,Mers,7/26/2024 8:29,121
-12.12700081,-2.291320801,-0.75060463,1.420040131,1.611793518,1.499938011,-0.537353516,-0.264465332,-0.569580078,0.562927246,12.36437249,2.619963045,2.53380333,1.182319399,-0.732240301,Mers,7/26/2024 8:29,121
-8.692414284,-1.758594513,-1.497618675,-0.91082859,-0.800037384,-0.51666832,-0.579162598,-0.142944336,-0.580322266,0.554382324,8.99408597,1.317806772,2.601424084,0.942477532,-0.51130245,Mers,7/26/2024 8:29,120
-7.535979271,-1.55747509,2.640884399,-1.135605812,0.56034565,0.479383469,-0.494873047,-0.416015625,-0.57635498,0.499755859,8.135784083,1.354029659,-2.533188788,1.414582396,-0.81442907,Mers,7/26/2024 8:29,122
-10.54917431,-3.429798126,2.846792221,1.335882187,0.808560371,0.606153488,-0.512207031,-0.393493652,-0.542053223,0.537597656,11.45219716,1.675044221,2.450490774,1.402750609,-0.897264848,Mers,7/26/2024 8:29,122
-7.285777092,-1.369524956,-0.043096542,-1.311380386,-1.520177841,-1.396603584,-0.565429688,-0.16204834,-0.528076172,0.612548828,7.41350145,2.445641175,2.499833037,0.97946414,-0.658060637,Mers,7/26/2024 8:29,120
-11.97376728,-2.290122986,0.362731934,0.778731346,-1.626708031,-0.764883041,-0.553771973,-0.287231445,-0.496948242,0.603210449,12.19620189,1.958991474,2.413508387,1.162126403,-0.827137367,Mers,7/26/2024 8:29,121
-14.99055386,-1.203122139,0.306467056,-2.057087898,0.285499573,0.903370857,-0.672973633,-0.195922852,-0.678161621,0.221008301,15.0418792,2.264773616,3.034159883,0.598568615,-0.021173755,Mers,7/26/2024 8:29,121
-11.50329208,-3.155653954,2.257800102,1.454130173,0.366461754,0.249279022,-0.56060791,-0.355651855,-0.626708984,0.40802002,12.14007998,1.52017394,-1.865743363,1.143723509,-0.279747447,Mers,7/26/2024 8:29,122
-8.074690819,-2.117735863,2.904254913,-0.493231773,0.454881668,0.350481987,-0.569152832,-0.341918945,-0.673461914,0.324951172,8.838559476,0.756989126,-0.999186695,0.973559644,-0.213959703,Mers,7/26/2024 8:29,121
-8.418269157,-1.64486599,-1.432972908,0.227972984,1.383820534,1.495676041,-0.631896973,-0.221557617,-0.632507324,0.389221191,8.696335497,2.0503604,2.693631213,0.8825698,-0.163030584,Mers,7/26/2024 8:29,120
-13.97418404,-2.333220482,1.44973278,0.039415359,-1.454130173,-1.595814705,-0.620483398,-0.136779785,-0.499328613,0.589050293,14.24161025,2.159322279,2.478857049,0.860239045,-0.397710436,Mers,7/26/2024 8:29,119
-9.877579689,-2.777358055,2.004007339,0.820278168,-1.27622509,-1.082341194,-0.569030762,-0.248535156,-0.553283691,0.555297852,10.45448916,1.863617239,2.504381822,1.113665992,-0.574554961,Mers,7/26/2024 8:29,119
-8.223135948,-1.653245926,-0.204710007,-0.350481987,-0.269519806,-0.705225945,-0.636352539,-0.123291016,-0.56036377,0.515563965,8.390178371,0.832359407,2.558605314,0.825253594,-0.265927972,Mers,7/26/2024 8:29,119
-6.960156441,-2.169212341,2.621730804,-0.320653915,0.408008575,1.000313759,-0.541931152,-0.418273926,-0.612426758,0.395324707,7.747433915,1.126906184,-0.873228805,1.215565407,-0.186055958,Mers,7/26/2024 8:29,117
-7.665269852,-1.404241562,-1.152842522,-1.75347805,-0.922546387,-0.593369484,-0.586669922,-0.279052734,-0.585449219,0.484985352,7.877645724,2.068299894,2.561582398,1.109086879,-0.358405072,Mers,7/26/2024 8:29,115
-8.04356575,-0.909824371,0.496811867,-0.95450592,-1.461586952,-1.57024765,-0.572509766,-0.203125,-0.532104492,0.589782715,8.110089543,2.347976927,2.488609991,1.035728716,-0.616490601,Mers,7/26/2024 8:29,116
-11.22435951,-2.359557152,0.797292709,1.751347542,1.266637802,0.859694481,-0.610351563,-0.209533691,-0.641845703,0.414306641,11.49736631,2.326083433,2.784781668,0.906937276,-0.267626152,Mers,7/26/2024 8:29,115
-12.22995472,-1.807677269,0.766167641,1.277290344,-1.187805176,-0.367527008,-0.563781738,-0.354858398,-0.512939453,0.541442871,12.38654522,1.782534112,2.408520376,1.271622076,-0.525414646,Mers,7/26/2024 8:29,117
-10.91430092,1.343187332,0.19633007,-2.239253998,-0.366461754,-0.512407303,-0.604797363,-0.311401367,-0.645324707,0.34753418,10.99839362,2.326180115,-2.173594361,0.970581396,-0.131209898,Mers,7/26/2024 8:30,116
-12.84288883,-3.751828194,2.502017021,1.397668839,0.186426163,0.245018005,-0.565673828,-0.399353027,-0.587463379,0.418884277,13.61161627,1.431176691,-2.042861117,1.234445859,-0.124047808,Mers,7/26/2024 8:30,117
-8.239895821,-2.371528625,2.063864708,-0.294021606,0.612545013,0.816017151,-0.442932129,-0.540527344,-0.702087402,0.13684082,8.819272572,1.061858789,-0.72951159,0.735532771,-0.049123301,Mers,7/26/2024 8:30,117
-10.48213387,-0.392660141,1.349173546,-1.757739067,0.659418106,0.558215141,-0.490234375,-0.470092773,-0.710693359,0.18347168,10.57589626,1.958592099,-0.746976726,0.806248575,-0.146737719,Mers,7/26/2024 8:30,117
-11.24830246,-1.812465668,0.978060722,0.854367256,1.878117561,2.085850716,-0.490905762,-0.459777832,-0.679443359,0.293151855,11.43529373,2.933946521,-0.798737283,1.015558957,-0.234971102,Mers,7/26/2024 8:30,116
-8.230319023,-1.507195473,-1.140871048,-0.23436451,0.331306458,0.373918533,-0.524414063,-0.34777832,-0.669494629,0.394714355,8.444606336,0.551820407,-1.213266382,1.104585537,-0.452787089,Mers,7/26/2024 8:30,116
-12.68007851,-3.116147995,1.885490417,2.159356117,0.922546387,0.854367256,-0.463745117,-0.523193359,-0.636108398,0.326416016,13.19279513,2.498770515,-0.776869523,1.120983888,-0.089774921,Mers,7/26/2024 8:30,118
-7.024801254,-1.532335281,0.213089943,0.595500946,-1.131344795,-0.577390671,-0.567932129,-0.33972168,-0.605712891,0.441711426,7.19314197,1.402833707,2.767493283,1.170584088,-0.309397654,Mers,7/26/2024 8:30,117
-6.276590347,-2.728275299,2.330825806,-0.112920761,0.414400101,0.761687279,-0.536010742,-0.408996582,-0.684082031,0.278320313,7.22992541,0.874440423,-0.802856902,0.960086148,-0.177781219,Mers,7/26/2024 8:30,117
-11.28541374,-2.042315483,1.316850662,0.968354225,-1.031207085,-0.285499573,-0.514648438,-0.442626953,-0.59967041,0.42376709,11.5440769,1.443124376,-0.864793534,1.301039423,-0.313053265,Mers,7/26/2024 8:30,117
-12.79021549,0.250201225,1.57184124,-1.022685051,-0.387767792,-0.532648087,-0.576599121,-0.295410156,-0.680419922,0.342468262,12.8888672,1.216537118,-1.500526727,0.938565009,-0.268961701,Mers,7/26/2024 8:30,117
-10.39234924,-2.516382217,0.565048218,0.094810486,1.196328163,1.365710258,-0.578308105,-0.341674805,-0.635253906,0.381103516,10.70758524,1.818063423,-1.73419244,1.074561826,-0.20288567,Mers,7/26/2024 8:30,116
-9.550761223,-10.19482136,1.091789246,1.493545532,0.399485588,-3.038226128,-0.241210938,0.02746582,-0.683959961,0.687988281,14.01225986,3.408971252,2.972995684,1.1886403,-1.175868087,Mers,7/26/2024 8:30,118
-6.638126373,-2.704332352,0.325620651,0.021305084,0.553954124,0.513472557,-0.597106934,-0.330810547,-0.700256348,0.20916748,7.175246618,0.75562765,-0.751703757,0.758729871,-0.097445478,Mers,7/26/2024 8:30,119
